district,latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,water_supply,electricity,road_quality,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,water_presence_flag,historical_flood_count,infrastructure_score,nearest_hospital_km,nearest_evac_km,flood_risk_score,flood_occurrence_current_event,inundation_area_sqm,is_good_to_live,reason_not_good_to_live,is_synthetic
10,7.399457,81.372556,32,3260.2,6,4,1,0,1,1784,43.9,1,112.6,416.2,0.976,0.42,0.034,0,1,40,9.86,4.06,52.28,1,55338,1,9,1
22,6.259447,79.915804,44,2829.2,0,0,2,0,0,10,26.4,0,18.8,233.5,0.361,-0.037,0.371,0,0,68,5.44,4.86,24.05,0,0,1,9,1
8,6.644605,79.690226,27,1352.3,4,1,0,0,1,10,1.0,0,167.8,65.9,0.218,0.103,-0.4,1,0,67,2.55,0.03,30.34,0,0,1,9,1
21,8.743869,81.785057,96,3514.9,3,2,2,0,0,252,14.1,0,68.6,309.4,0.436,0.351,0.251,0,0,52,18.76,2.5,33.79,0,0,1,9,1
6,6.501805,80.211271,13,1109.7,5,4,0,0,0,1885,57.9,1,28.3,99.8,0.687,-0.423,0.152,0,0,29,13.43,4.42,25.37,0,0,0,10,1
16,6.003447,81.756119,54,1899.0,0,2,4,1,3,10,26.7,0,43.0,71.5,0.654,0.651,-0.232,1,0,25,44.21,1.82,12.55,0,0,0,10,1
12,7.39758,81.257814,99,1144.9,0,2,0,0,1,727,5.7,0,267.3,222.8,0.223,0.305,0.224,0,0,42,7.03,2.68,49.15,0,0,1,9,1
2,9.274438,80.785598,731,2883.3,1,3,3,0,1,645,7.6,0,96.9,245.1,0.422,0.27,0.494,0,0,33,2.11,0.66,32.98,0,0,1,9,1
24,7.229358,80.184976,106,1443.0,0,4,0,0,0,456,24.8,0,84.0,122.3,0.838,0.157,0.276,0,0,27,2.73,7.03,18.75,0,0,0,10,1
23,7.628995,79.694226,60,3205.5,6,1,4,1,0,592,1.0,0,128.4,37.2,0.684,-0.034,-0.098,0,2,21,2.27,5.97,21.05,0,0,0,10,1
15,8.448951,80.399437,190,1528.5,4,0,0,0,1,839,33.9,0,15.8,421.5,0.295,-0.057,0.25,0,0,26,0.46,1.27,42.85,0,0,0,10,1
13,7.609159,80.72635,47,1715.6,3,2,0,0,1,368,14.0,0,166.7,110.3,0.508,0.448,-0.27,1,0,57,12.44,0.59,26.68,0,0,1,9,1
20,6.817793,81.042881,49,790.3,2,1,0,0,0,739,6.6,0,53.1,157.4,0.765,0.062,0.121,0,0,64,0.16,0.54,15.01,0,0,1,9,1
17,7.1761,81.821326,101,2850.8,0,2,2,0,3,127,1.0,0,96.0,423.1,0.61,0.118,-0.21,1,0,29,3.34,3.09,45.91,1,262688,0,10,1
18,8.279967,79.725006,2,692.3,0,1,1,0,1,348,49.1,0,99.1,230.0,0.524,0.288,0.171,0,2,35,4.0,0.17,51.19,0,0,1,9,1
6,8.119136,80.370159,46,628.1,2,1,4,0,1,1640,75.8,1,172.7,178.5,0.594,0.329,0.115,0,0,32,10.29,11.31,37.99,0,0,1,9,1
18,6.000363,80.677699,55,686.1,6,1,4,0,3,687,17.9,0,122.7,116.3,0.688,-0.029,0.033,0,0,13,8.54,2.15,24.68,0,0,0,10,1
17,6.0008,79.763653,63,2259.5,4,4,0,0,1,452,28.5,0,74.7,434.2,0.259,-0.215,-0.014,1,0,89,0.48,10.36,43.59,0,0,1,9,1
11,7.522984,80.638946,19,119.6,5,1,0,0,3,276,24.3,1,34.5,15.8,0.531,-0.153,-0.028,1,0,5,2.24,4.21,29.47,0,0,0,10,1
10,7.842339,80.523016,1244,375.4,2,4,3,0,3,1976,35.3,1,184.8,146.0,0.318,0.346,-0.412,1,1,22,2.46,10.23,49.53,0,0,0,10,1
2,8.631798,79.861645,1434,2040.1,0,2,0,0,3,355,28.6,0,130.5,120.3,0.184,-0.089,-0.439,1,0,15,12.62,2.13,31.16,0,0,0,10,1
17,9.503336,80.260841,30,1484.9,5,4,4,0,1,629,43.2,1,43.4,391.6,0.627,-0.185,0.272,0,0,44,8.16,1.19,44.46,0,0,1,9,1
8,8.019216,81.435874,112,4925.7,6,2,2,2,1,767,23.6,0,16.7,442.7,0.165,-0.012,0.077,0,1,9,1.32,1.93,49.69,0,0,0,10,1
5,7.809964,79.971166,51,2453.0,0,2,3,0,0,1014,43.0,1,27.1,178.0,0.167,0.269,0.169,0,0,62,5.28,12.87,21.82,0,0,1,9,1
21,7.212284,81.464016,123,3784.1,5,4,4,1,1,613,28.2,1,36.5,283.2,0.661,-0.27,-0.029,1,0,28,9.19,0.75,29.25,0,0,0,10,1
20,7.027135,81.791135,46,4727.0,3,3,3,0,0,487,29.2,0,19.6,22.1,0.366,0.17,-0.259,1,0,5,9.22,15.52,12.3,0,0,0,10,1
18,6.870138,80.290777,8,1862.5,6,4,0,0,0,541,16.8,0,133.3,101.2,0.522,0.516,0.735,0,1,31,0.13,2.19,39.38,0,0,1,9,1
7,6.80303,80.430039,65,1670.1,2,0,3,0,1,613,13.4,0,179.4,166.4,0.551,0.756,0.166,0,0,55,3.58,0.11,31.47,0,0,1,9,1
18,7.747771,80.59771,96,2087.0,0,1,4,0,3,709,1.0,0,122.8,231.2,0.772,0.118,-0.283,1,0,66,2.86,10.02,27.28,0,0,1,9,1
22,8.376079,80.644956,90,2816.9,6,1,0,0,1,232,3.0,0,164.0,255.1,0.479,-0.019,0.534,0,0,65,2.73,17.47,36.52,0,0,1,9,1
10,9.237063,81.769282,678,685.2,2,2,4,0,3,2118,56.3,1,178.3,330.6,0.748,0.049,-0.16,1,0,37,36.28,7.08,47.02,1,35365,1,9,1
8,7.35887,80.330338,106,155.2,4,4,4,0,1,415,23.6,0,206.0,258.8,0.385,0.1,0.143,0,0,61,13.61,2.3,53.4,1,24592,1,9,1
7,9.92092,81.597279,34,1745.8,0,0,4,0,1,150,25.7,0,61.0,66.1,0.955,-0.169,-0.135,1,0,81,6.78,6.33,10.04,0,0,1,9,1
13,7.218372,81.675021,25,1869.9,2,4,3,0,3,754,48.8,0,200.4,483.0,0.361,0.712,0.169,0,0,51,10.76,2.61,71.52,1,141144,0,0,1
7,7.164074,81.136528,138,1124.3,3,3,2,0,0,892,19.5,0,0.1,313.5,0.315,0.407,-0.122,1,1,49,2.61,3.44,31.56,0,0,1,9,1
12,7.539402,81.843581,24,264.9,0,2,3,0,0,623,15.0,0,61.8,361.3,0.247,-0.043,0.13,0,0,42,2.29,8.17,58.17,1,24052,1,9,1
2,8.784677,79.658136,877,1787.0,6,0,4,0,1,517,16.3,0,0.1,150.4,0.275,-0.51,0.475,0,0,45,1.38,8.98,16.11,0,0,1,9,1
20,9.138324,80.625726,77,449.3,2,2,1,2,0,610,3.9,0,40.7,418.9,0.741,0.176,-0.118,1,0,29,0.81,1.6,48.86,0,0,0,10,1
18,7.083995,81.582524,16,34.5,4,1,4,0,0,195,18.5,0,109.9,3.5,0.622,-0.001,0.073,1,0,41,22.01,15.56,32.09,0,0,1,9,1
6,7.299198,81.365089,6,3365.9,4,0,0,0,2,812,32.3,0,46.5,319.9,0.963,0.071,0.031,1,0,45,10.82,2.95,41.99,0,0,0,7,1
2,8.226146,81.889824,435,1198.9,0,1,4,0,3,956,17.5,0,5.2,379.5,0.656,0.165,0.317,0,0,39,3.8,1.98,32.56,0,0,1,9,1
8,6.668427,80.721891,5,92.5,0,2,4,0,1,396,32.8,0,41.0,129.9,0.299,0.201,-0.426,1,1,49,11.11,2.62,44.68,0,0,1,9,1
23,9.446525,81.82974,77,1560.2,6,3,3,0,1,764,30.2,0,177.5,45.6,0.566,0.442,-0.045,0,0,30,10.74,2.66,24.4,0,0,1,9,1
4,8.730702,81.406668,58,574.6,3,1,3,0,0,1644,28.0,1,4.9,164.3,0.263,0.199,-0.057,1,0,29,5.42,18.39,20.05,0,0,0,10,1
11,8.454413,79.784154,56,309.4,5,1,0,0,3,99,31.2,1,85.6,4.0,0.671,0.107,0.271,0,0,79,2.08,4.71,15.84,0,0,1,9,1
5,9.834727,80.825488,148,1043.8,0,0,0,2,0,1308,71.4,1,15.9,152.5,0.197,0.289,-0.056,1,0,50,1.55,5.27,20.9,0,0,1,9,1
4,8.670569,80.155962,30,1613.4,1,1,2,0,0,1869,67.3,1,132.1,200.4,0.772,0.064,0.047,1,0,33,12.76,10.77,38.26,0,0,1,9,1
23,6.682174,81.864657,129,410.6,1,4,3,0,1,740,26.2,0,71.4,60.6,0.295,0.328,0.064,1,1,50,5.13,7.32,28.05,0,0,1,9,1
21,7.750118,81.782796,96,1971.4,4,1,1,1,1,557,44.3,0,25.5,479.7,0.523,0.384,-0.098,1,0,34,9.82,13.13,46.11,0,0,1,9,1
7,8.520454,81.848273,1,645.0,0,3,0,0,3,185,23.1,0,70.4,98.6,0.631,0.255,-0.355,1,0,34,7.81,15.51,31.4,0,0,1,9,1
19,8.29351,80.006198,1430,4102.0,0,0,4,0,1,655,20.5,0,204.0,283.9,0.171,0.197,0.016,1,0,6,8.66,3.24,52.77,1,10956,0,10,1
18,6.105679,81.040282,73,2804.6,0,3,0,1,1,874,9.5,0,12.4,249.9,0.599,0.053,-0.406,1,0,19,4.6,2.47,24.65,0,0,0,10,1
18,9.771242,81.008833,27,3354.8,2,4,1,0,3,935,14.2,0,83.9,357.7,0.365,0.473,0.002,1,0,5,16.66,6.72,51.66,0,0,0,10,1
17,6.261669,80.083096,136,1872.5,0,3,0,0,1,308,5.8,0,4.3,85.1,0.758,0.034,0.257,0,0,33,1.84,0.77,6.93,0,0,1,9,1
10,6.872339,80.454467,908,1399.3,0,4,4,0,2,1350,5.0,1,164.3,362.8,0.563,0.48,-0.35,1,0,51,0.54,1.68,46.18,1,8632,0,7,1
24,8.675556,80.715461,20,4678.1,0,0,1,0,1,408,1.0,0,71.4,300.6,0.049,0.813,0.12,0,0,27,14.05,1.41,48.05,0,0,0,10,1
20,9.712619,79.742437,39,1081.0,0,0,4,2,1,798,19.4,0,30.6,210.4,0.868,-0.093,0.18,0,0,5,10.29,0.47,25.68,0,0,0,10,1
2,8.898871,80.140095,1202,580.1,6,1,4,0,1,591,8.0,0,92.0,97.1,0.521,-0.218,0.4,0,0,68,0.51,13.8,15.68,0,0,1,9,1
22,5.91378,79.794043,14,590.4,0,4,1,0,1,10,37.9,0,108.5,204.1,0.702,0.228,-0.059,1,0,48,7.15,1.13,38.73,0,0,1,9,1
7,6.476207,79.797555,92,8081.8,5,1,0,2,1,647,18.6,1,3.6,235.0,0.594,0.008,-0.272,1,0,41,7.57,0.11,20.83,0,0,1,9,1
1,7.420587,80.035274,33,3910.5,2,3,3,0,1,276,4.9,0,29.2,149.4,0.691,0.143,0.027,1,0,78,3.88,4.79,16.0,0,0,1,9,1
5,6.412463,81.38836,114,4732.7,5,1,0,1,3,2089,59.5,1,85.2,238.8,0.811,-0.066,-0.233,1,0,45,0.29,2.95,28.79,0,0,1,9,1
2,9.034902,81.680269,753,2483.5,0,4,4,0,1,986,16.2,0,104.6,43.4,0.678,-0.121,-0.296,1,0,52,4.85,5.04,12.91,0,0,1,9,1
23,8.049331,81.093837,119,953.0,4,0,4,0,0,421,28.2,0,24.3,140.5,0.344,0.224,-0.052,1,0,25,12.29,9.01,19.61,0,0,0,10,1
20,9.117709,80.243431,90,537.0,4,2,4,1,0,385,21.1,0,191.2,182.7,0.715,0.251,0.257,0,0,61,3.26,15.72,32.15,0,0,1,9,1
21,9.255215,80.696148,19,1057.9,1,0,4,0,1,373,1.0,0,4.8,49.5,0.713,-0.625,-0.082,1,0,74,3.86,7.4,9.43,0,0,1,9,1
12,7.525502,81.690701,6,202.3,4,0,4,2,1,128,28.7,0,39.6,316.7,0.557,-0.375,-0.683,1,0,72,11.73,13.84,52.22,0,0,1,9,1
17,6.987859,81.607737,72,7089.7,4,3,4,0,3,300,10.8,0,28.4,151.5,0.37,-0.112,0.218,0,0,51,4.1,14.65,17.2,0,0,1,9,1
18,7.895812,79.816348,3,5281.9,6,0,1,0,1,544,1.0,0,112.4,203.3,0.639,-0.06,0.504,0,1,72,1.96,1.28,41.24,0,0,1,9,1
21,9.073768,80.563186,93,1572.3,1,0,4,0,1,616,37.9,0,53.0,272.8,0.727,0.378,-0.039,1,0,28,5.85,0.18,29.86,0,0,0,10,1
1,9.391327,80.058259,9,1929.0,2,4,3,0,0,538,30.3,0,7.5,102.0,0.713,0.248,0.29,0,0,5,12.56,1.64,25.44,0,0,0,10,1
4,6.61516,80.551097,75,118.4,0,4,1,0,1,1247,25.2,1,10.9,436.7,0.472,0.092,-0.045,1,1,52,0.79,1.35,51.32,0,0,1,9,1
1,7.079513,79.858016,54,1430.5,3,2,2,0,1,234,1.0,0,8.5,139.7,0.447,0.018,-0.394,1,1,61,14.44,18.1,14.47,0,0,1,9,1
3,9.642931,81.110038,100,48.7,1,0,0,2,1,650,13.1,0,134.8,317.4,0.969,0.801,0.111,0,2,73,1.48,13.96,47.6,0,0,1,9,1
17,8.047572,80.366343,79,2416.9,1,0,4,0,0,712,35.5,0,27.4,31.5,0.645,-0.264,-0.234,1,0,38,17.56,8.85,6.89,0,0,1,9,1
1,8.797106,81.832126,15,2092.1,5,0,2,2,1,663,44.2,1,43.1,506.3,0.336,0.158,0.5,0,0,62,18.98,2.94,59.65,1,7103,1,9,1
15,9.115416,81.789006,659,1439.6,1,0,1,0,2,651,27.5,0,159.0,198.6,0.892,0.225,-0.187,1,0,60,3.73,2.49,28.9,0,0,0,7,1
13,7.897729,80.427811,151,4664.4,2,0,0,0,0,1266,1.0,1,82.8,254.0,0.706,0.463,-0.342,1,1,28,11.58,2.89,32.14,0,0,0,10,1
5,9.872292,80.465114,83,6858.1,5,0,0,0,0,1143,6.6,1,29.0,245.2,0.89,-0.014,0.435,0,0,48,18.35,3.64,19.96,0,0,1,9,1
4,8.291668,81.851114,166,1194.9,6,1,4,0,3,1637,15.8,1,79.3,81.3,0.439,0.012,0.178,0,1,20,10.25,3.6,21.6,0,0,0,10,1
22,8.905542,79.737069,134,922.2,5,2,4,0,0,10,23.0,1,83.4,173.6,0.521,0.361,-0.052,1,0,5,5.92,2.0,28.25,0,0,0,10,1
7,6.553759,81.762543,5,2888.4,0,3,4,0,1,581,27.0,0,74.8,250.3,0.263,-0.031,-0.477,1,2,77,9.14,3.11,46.86,1,198691,1,9,1
21,9.39415,80.327103,99,12.7,0,2,0,1,0,632,1.0,0,32.4,147.1,0.13,-0.02,0.128,0,1,34,1.17,10.0,33.35,0,0,1,9,1
13,6.960075,79.938508,47,1530.3,5,1,0,0,3,797,1.0,1,19.7,210.6,0.133,-0.037,-0.156,1,1,41,21.75,4.36,27.54,0,0,1,9,1
10,7.040164,81.668541,808,754.2,5,3,1,0,0,1857,48.8,1,216.5,382.0,0.122,0.101,-0.156,1,0,20,1.22,4.97,62.7,1,18765,0,3,1
14,8.151079,81.53032,59,353.9,6,0,1,0,3,10,13.1,0,40.5,40.9,0.255,0.031,-0.265,0,1,42,22.26,4.41,23.86,0,0,1,9,1
22,8.701338,81.326106,77,3913.6,0,2,0,2,1,422,14.0,0,10.9,151.8,0.278,0.625,0.075,1,0,63,0.8,1.7,15.36,0,0,1,9,1
9,7.368346,80.108843,56,2748.6,0,3,4,0,1,377,6.3,0,249.3,158.8,0.331,0.264,0.189,0,0,63,6.81,0.77,38.87,0,0,1,9,1
20,6.329627,80.655554,47,987.3,1,4,0,0,3,336,33.3,0,39.0,260.3,0.587,-0.171,0.329,0,0,49,8.1,24.11,27.39,0,0,1,9,1
20,7.723643,81.714649,0,1410.5,4,2,2,0,0,362,6.1,0,1.5,185.0,0.756,0.113,0.12,0,1,67,1.55,6.83,29.11,0,0,1,9,1
1,6.265347,79.733211,58,2129.1,0,4,4,0,0,642,1.0,0,188.5,93.5,0.68,0.129,-0.218,1,0,51,22.69,3.41,24.79,0,0,1,9,1
5,7.06276,80.447694,75,1426.0,0,4,4,0,3,867,34.8,0,1.5,528.6,0.186,-0.008,0.194,0,0,34,0.68,7.8,50.68,0,0,1,9,1
3,8.134592,80.048527,0,1447.1,5,2,1,1,3,760,21.6,1,41.5,141.4,0.137,-0.173,-0.321,1,0,36,1.61,3.33,37.04,0,0,1,9,1
12,7.665898,81.783491,18,1995.0,2,4,2,0,3,637,1.0,0,43.2,79.2,0.47,0.906,-0.044,1,0,69,6.95,19.91,18.97,0,0,1,9,1
11,7.533891,79.923321,14,3570.0,0,0,0,1,0,771,15.7,0,138.9,261.0,0.578,0.459,0.01,1,0,20,8.17,0.98,49.44,1,23766,0,10,1
3,7.933103,79.764854,5,638.6,3,4,0,0,0,567,38.1,0,107.8,261.3,0.209,0.074,0.315,0,0,32,1.34,9.02,52.67,1,12331,1,9,1
18,9.153283,80.053877,32,120.7,4,4,3,2,0,10,3.4,0,76.2,241.3,0.221,0.292,0.106,0,0,61,0.45,0.37,44.99,0,0,1,9,1
0,9.298253,80.012269,48,190.2,6,2,1,0,0,349,48.2,0,88.7,301.8,0.33,-0.262,0.294,0,0,32,3.58,18.16,50.53,0,0,1,9,1
17,6.838453,80.995198,100,3989.2,5,3,2,0,0,159,2.4,1,59.6,135.0,0.428,-0.106,0.295,0,0,32,12.16,11.77,19.85,0,0,1,9,1
9,6.754846,80.458404,59,1914.8,5,1,0,0,0,617,75.8,1,150.7,70.4,0.826,-0.174,-0.046,1,0,41,3.24,4.94,22.37,0,0,1,9,1
14,7.653184,80.581485,56,3785.5,4,4,2,0,1,10,29.6,0,253.9,306.6,0.146,-0.035,0.151,0,0,40,4.63,2.11,56.96,0,0,1,9,1
21,9.489653,80.485394,122,1997.3,0,2,3,2,1,10,4.8,0,21.7,280.3,0.608,-0.136,0.272,0,0,57,10.89,8.72,23.99,0,0,1,9,1
2,6.244559,80.711305,999,1346.1,3,0,2,0,2,10,1.0,0,105.7,55.3,0.15,0.444,-0.035,1,0,5,2.98,21.81,23.23,0,0,0,11,1
10,7.444263,80.364261,641,1911.9,0,2,2,0,2,2233,20.5,1,125.5,287.1,0.506,0.0,0.187,0,0,43,3.54,1.03,38.14,0,0,0,7,1
17,9.576485,80.793608,49,1003.1,0,4,0,0,1,708,17.7,0,114.2,147.7,0.41,0.256,0.07,1,0,56,3.16,0.44,25.21,0,0,1,9,1
15,8.968328,80.360072,664,1509.8,0,0,0,0,2,97,9.7,0,129.0,501.2,0.254,-0.199,-0.118,1,0,17,14.4,0.16,60.91,0,0,0,4,1
8,8.040919,81.198326,109,1288.9,4,4,4,0,1,686,47.8,0,120.5,103.3,0.684,-0.203,0.159,0,0,38,3.61,1.27,22.41,0,0,1,9,1
23,7.479964,80.835809,25,734.2,5,4,1,2,0,10,26.3,1,167.9,384.8,0.201,-0.269,-0.155,1,0,39,2.45,1.79,61.76,0,0,0,0,1
22,6.124022,80.887059,60,3259.3,5,0,2,1,0,478,32.8,1,26.6,242.9,0.763,-0.342,0.156,0,0,31,12.25,9.65,23.81,0,0,1,9,1
13,8.425263,80.472296,39,2156.3,3,4,4,0,0,10,51.2,0,239.1,232.6,0.708,0.623,0.31,0,0,39,1.76,0.09,48.17,0,0,1,9,1
16,9.04219,80.487984,18,913.7,6,3,3,0,1,789,11.2,0,8.0,192.8,0.308,0.155,0.567,0,0,55,9.06,0.27,28.45,0,0,1,9,1
20,9.594453,80.893109,37,205.4,5,0,2,0,3,307,1.0,1,10.6,135.9,0.409,0.119,0.001,1,0,51,18.19,1.63,27.15,0,0,1,9,1
15,7.699456,81.805765,703,361.8,3,3,3,0,3,695,57.0,0,146.8,337.6,0.618,0.678,-0.335,1,1,6,14.06,2.39,61.38,1,6521,0,3,1
20,8.477296,80.525633,50,6569.3,4,0,0,0,3,173,1.0,0,0.4,285.4,0.461,0.435,-0.153,1,0,42,9.2,0.62,25.06,0,0,1,9,1
17,7.992678,80.605758,10,5727.7,5,1,1,0,3,179,29.9,1,147.0,237.2,0.661,-0.152,-0.258,1,0,5,7.2,12.55,50.85,1,140470,0,10,1
9,6.999667,80.558934,143,1596.4,5,0,0,2,0,935,8.3,1,119.7,220.0,0.276,0.09,0.403,0,0,72,1.76,2.21,30.76,0,0,1,9,1
20,8.233279,79.850404,56,374.3,6,1,1,0,1,479,22.5,0,64.2,144.8,0.338,0.626,0.074,0,2,67,1.32,4.08,33.53,0,0,1,9,1
10,8.949512,81.148769,455,1555.9,6,2,3,2,3,2112,29.0,1,22.8,237.2,0.315,0.091,-0.161,0,0,62,4.53,4.94,24.15,0,0,1,9,1
16,6.463846,80.788252,2,610.8,3,2,0,1,3,560,16.7,0,88.3,133.4,0.535,0.546,-0.269,1,1,49,4.01,10.53,37.43,0,0,1,9,1
4,7.748771,81.249689,91,3677.4,0,4,1,0,1,1516,36.0,1,10.6,223.5,0.423,-0.187,-0.282,1,0,56,9.12,8.89,21.65,0,0,1,9,1
3,6.280384,80.10366,5,2545.3,0,3,2,0,0,1018,32.3,1,148.1,257.9,0.188,0.033,0.122,0,0,29,13.25,2.43,56.64,1,91476,0,10,1
20,9.577276,81.49947,57,5593.0,2,1,4,0,1,273,16.4,0,154.1,241.2,0.87,0.089,-0.119,1,0,66,15.38,5.12,31.03,0,0,1,9,1
1,8.101572,81.184266,53,329.8,6,2,0,0,3,542,27.7,0,104.3,176.7,0.788,0.526,0.506,0,1,42,1.39,1.8,36.96,0,0,1,9,1
21,8.482976,80.396107,0,63.9,4,1,4,0,2,456,8.4,0,34.7,423.7,0.887,-0.238,0.312,0,1,50,0.38,7.01,62.83,0,0,0,1,1
10,7.500295,80.995119,616,8331.6,0,0,0,2,3,660,46.4,0,10.4,25.2,0.28,-0.04,-0.059,1,0,20,1.11,15.83,10.66,0,0,0,10,1
3,7.15128,80.730886,83,340.7,0,4,0,0,1,292,58.6,0,181.1,419.3,0.308,0.312,0.249,0,0,54,25.19,0.79,67.5,0,0,0,0,1
19,6.370674,81.893329,1127,210.6,4,1,4,1,0,398,1.0,0,39.8,482.4,0.771,-0.148,0.191,0,1,15,7.21,4.12,57.52,0,0,0,10,1
0,6.06809,80.798299,65,5300.0,4,0,0,0,3,269,36.2,0,123.9,1.5,0.41,0.325,-0.256,1,0,25,0.97,16.79,17.72,0,0,0,10,1
6,6.135171,80.96982,126,1509.1,0,2,1,0,1,1399,59.0,1,47.0,62.0,0.549,-0.088,-0.055,1,0,64,1.61,2.11,10.93,0,0,1,9,1
13,8.786432,80.814598,18,1212.0,5,2,4,0,0,515,12.8,1,117.4,188.7,0.546,-0.185,-0.357,1,0,29,8.65,17.32,39.35,0,0,0,10,1
5,9.898013,80.853621,28,1226.2,1,1,0,0,3,1471,45.4,1,222.1,408.1,0.861,0.019,-0.269,1,0,34,4.59,3.25,63.08,1,22899,0,0,1
20,8.892989,80.107244,35,711.8,5,0,4,2,1,613,24.8,1,15.3,65.7,0.378,0.738,-0.364,1,0,42,4.03,3.13,14.76,0,0,1,9,1
17,7.326111,80.427594,30,1046.0,5,2,4,0,3,614,43.8,1,97.6,82.7,0.868,0.077,-0.411,1,0,9,0.43,10.84,25.26,0,0,0,10,1
18,6.179467,81.57125,2,1277.1,0,3,2,0,0,267,20.7,0,118.9,505.4,0.681,0.193,0.107,0,0,41,4.07,1.84,68.53,1,238907,0,0,1
7,8.218981,81.460864,62,3178.4,4,2,0,0,1,711,16.9,0,61.9,251.0,0.198,-0.379,-0.015,1,0,95,37.54,1.84,26.47,0,0,1,9,1
5,7.811035,80.373483,15,236.1,4,2,2,1,3,1098,5.0,1,23.8,523.6,0.628,-0.133,-0.242,1,1,43,11.69,4.49,68.68,0,0,0,0,1
5,8.592308,79.739863,76,846.3,4,3,0,2,1,1394,51.2,1,325.5,348.5,0.445,0.261,0.033,1,0,50,0.31,2.39,64.7,0,0,0,0,1
0,8.754834,80.42222,87,2437.2,5,3,0,0,1,861,25.0,1,82.0,125.6,0.315,-0.028,0.199,0,0,41,21.88,6.43,22.67,0,0,1,9,1
5,8.812612,81.081758,66,812.5,0,0,4,0,2,1948,47.9,1,37.3,270.2,0.696,0.312,0.115,0,0,63,5.03,1.3,25.38,0,0,0,7,1
7,6.143628,81.237157,7,3903.7,2,4,4,0,1,1192,41.6,1,55.5,224.7,0.574,0.0,-0.341,1,1,87,2.64,8.13,37.32,0,0,1,9,1
20,8.571189,79.894083,70,3953.5,5,3,2,0,0,246,1.0,1,64.8,54.5,0.382,0.234,-0.066,1,0,33,0.05,13.34,13.95,0,0,1,9,1
9,6.102249,80.957932,58,1360.0,0,1,0,0,0,619,43.4,0,153.8,303.9,0.37,-0.055,-0.075,1,0,17,5.24,0.09,47.47,0,0,0,10,1
18,7.551207,81.471762,65,1244.5,2,0,4,0,0,741,17.7,0,19.7,56.2,0.612,0.208,0.291,0,0,30,19.37,1.58,8.42,0,0,1,9,1
5,6.257466,80.445544,64,3161.7,2,2,2,0,1,1394,66.2,1,186.0,377.0,0.76,0.205,-0.202,1,0,59,9.58,5.8,49.83,1,48737,1,9,1
24,6.465647,79.736364,115,6012.0,6,3,0,0,1,875,1.0,0,76.7,231.0,0.127,-0.001,0.18,0,0,20,18.55,10.54,33.7,0,0,0,10,1
20,7.110246,81.179647,113,766.7,4,1,3,0,3,363,29.1,0,116.3,216.8,0.15,0.424,-0.263,1,0,89,14.49,1.87,30.75,0,0,1,9,1
14,9.375514,80.579642,73,955.5,5,4,4,0,2,283,9.6,1,48.2,189.3,0.315,0.116,0.019,1,0,38,6.91,1.25,24.12,0,0,0,7,1
15,6.442211,80.891588,1357,1111.7,4,4,4,0,2,512,4.0,0,63.9,227.0,0.589,0.247,0.525,0,0,41,27.23,3.38,25.52,0,0,0,7,1
6,9.443484,80.305394,9,952.9,6,2,2,0,1,1894,27.4,1,80.2,170.7,0.341,-0.108,0.35,0,0,19,2.04,1.0,40.6,0,0,0,10,1
22,9.094708,81.237901,41,3173.9,1,4,1,1,3,749,17.1,0,116.8,310.9,0.17,0.267,-0.216,1,0,38,8.43,2.37,45.64,0,0,1,9,1
22,7.949965,79.76189,32,236.6,5,0,3,0,2,119,16.7,1,43.0,81.7,0.784,0.106,-0.322,1,1,20,1.61,2.9,30.0,0,0,0,11,1
18,7.211944,79.69854,124,637.5,5,2,0,0,2,155,28.7,1,54.8,263.7,0.684,-0.272,0.231,0,0,48,2.59,5.25,27.25,0,0,0,7,1
21,7.55225,79.844773,131,316.5,3,3,2,0,1,10,21.1,0,67.3,85.6,0.55,0.188,0.15,0,0,22,1.55,8.35,27.22,0,0,0,10,1
2,6.675689,79.902621,104,1032.2,0,1,4,1,0,417,16.8,0,1.4,291.6,0.904,0.29,0.287,0,0,43,10.25,0.52,21.94,0,0,1,9,1
9,8.300588,81.086086,42,1297.0,5,1,2,0,0,442,30.4,1,67.2,213.1,0.25,-0.223,0.275,0,0,41,3.69,5.81,31.8,0,0,1,9,1
16,6.296717,81.392615,2,1344.1,5,3,4,0,1,214,45.5,1,159.9,286.9,0.471,0.094,-0.398,1,0,51,0.08,16.29,56.76,1,45987,1,9,1
19,6.443348,81.47173,689,3317.3,2,1,4,0,0,381,40.1,0,159.1,132.5,0.497,0.483,0.234,0,0,45,16.25,18.16,29.49,0,0,1,9,1
19,9.67906,80.760871,181,5758.5,2,0,0,0,3,53,29.0,0,128.7,174.4,0.326,0.139,0.2,0,0,34,12.95,1.83,32.19,0,0,1,9,1
9,9.562228,80.346951,137,174.5,1,1,1,0,1,573,24.4,0,35.6,115.8,0.2,0.185,-0.086,1,1,25,7.95,9.42,32.43,0,0,0,10,1
14,6.965585,80.286284,3,919.6,4,4,1,2,1,250,33.8,0,78.1,384.0,0.471,0.006,0.062,1,1,27,3.85,2.39,60.69,0,0,0,3,1
